poll_id,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,fte_grade,methodology,state,start_date,end_date,sponsor_candidate_id,sponsor_candidate,sponsor_candidate_party,question_id,sample_size,population,subpopulation,population_full,tracking,created_at,notes,url,source,internal,partisan,race_id,cycle,office_type,seat_number,seat_name,election_date,stage,nationwide_batch,ranked_choice_reallocated,party,answer,candidate_id,candidate_name,pct
54113,383,PPP,946,Protect Our Care,Public Policy Polling,263,Public Policy Polling,A-,,Minnesota,9/17/18,9/18/18,,,,87636,531,v,,v,,9/21/18 9:48,"client per https://www.protectourcare.org/new-polls-new-data-health-care-is-a-top-issue-in-minnesotas-battleground-house-districts/ // Based on the questions, and the other PPP polls done around this time, I'm fairly certain this is sponsered by Protect Our Care but can't find confirmation",https://www.scribd.com/document/389078988/Minnesota-CD-2-PPP-Poll-Results-September-17-18,538,FALSE,DEM,380,2018,U.S. House,2,District 2,11/6/18,general,FALSE,FALSE,DEM,Craig,11800,Angie Craig,48
54113,383,PPP,946,Protect Our Care,Public Policy Polling,263,Public Policy Polling,A-,,Minnesota,9/17/18,9/18/18,,,,87636,531,v,,v,,9/21/18 9:48,"client per https://www.protectourcare.org/new-polls-new-data-health-care-is-a-top-issue-in-minnesotas-battleground-house-districts/ // Based on the questions, and the other PPP polls done around this time, I'm fairly certain this is sponsered by Protect Our Care but can't find confirmation",https://www.scribd.com/document/389078988/Minnesota-CD-2-PPP-Poll-Results-September-17-18,538,FALSE,DEM,380,2018,U.S. House,2,District 2,11/6/18,general,FALSE,FALSE,REP,Lewis,11801,Jason Lewis,45
54143,383,PPP,946,Protect Our Care,Public Policy Polling,263,Public Policy Polling,A-,,Florida,9/17/18,9/18/18,,,,87631,511,v,,v,,9/21/18 9:18,,http://floridapolitics.com/archives/275351-curbelo-trailing-newest-poll,538,FALSE,DEM,279,2018,U.S. House,26,District 26,11/6/18,general,FALSE,FALSE,DEM,Mucarsel-Powell,11610,Debbie Mucarsel-Powell,46
54143,383,PPP,946,Protect Our Care,Public Policy Polling,263,Public Policy Polling,A-,,Florida,9/17/18,9/18/18,,,,87631,511,v,,v,,9/21/18 9:18,,http://floridapolitics.com/archives/275351-curbelo-trailing-newest-poll,538,FALSE,DEM,279,2018,U.S. House,26,District 26,11/6/18,general,FALSE,FALSE,REP,Curbelo,11611,Carlos Curbelo,45
54143,383,PPP,946,Protect Our Care,Public Policy Polling,263,Public Policy Polling,A-,,Florida,9/17/18,9/18/18,,,,87632,533,v,,v,,9/21/18 9:18,,http://floridapolitics.com/archives/275350-baer-within-three-mast,538,FALSE,DEM,271,2018,U.S. House,18,District 18,11/6/18,general,FALSE,FALSE,DEM,Baer,11597,Lauren Baer,43
54143,383,PPP,946,Protect Our Care,Public Policy Polling,263,Public Policy Polling,A-,,Florida,9/17/18,9/18/18,,,,87632,533,v,,v,,9/21/18 9:18,,http://floridapolitics.com/archives/275350-baer-within-three-mast,538,FALSE,DEM,271,2018,U.S. House,18,District 18,11/6/18,general,FALSE,FALSE,REP,Mast,11598,Brian Mast,46
54143,383,PPP,946,Protect Our Care,Public Policy Polling,263,Public Policy Polling,A-,,Florida,9/17/18,9/18/18,,,,87633,541,v,,v,,9/21/18 9:19,,http://floridapolitics.com/archives/275349-poll-barzee-flores-closing,538,FALSE,DEM,278,2018,U.S. House,25,District 25,11/6/18,general,FALSE,FALSE,DEM,Barzee Flores,11436,Mary Barzee Flores,36
54143,383,PPP,946,Protect Our Care,Public Policy Polling,263,Public Policy Polling,A-,,Florida,9/17/18,9/18/18,,,,87633,541,v,,v,,9/21/18 9:19,,http://floridapolitics.com/archives/275349-poll-barzee-flores-closing,538,FALSE,DEM,278,2018,U.S. House,25,District 25,11/6/18,general,FALSE,FALSE,REP,Diaz-Balart,11437,Mario Diaz-Balart,41
55840,383,PPP,946,Protect Our Care,Public Policy Polling,263,Public Policy Polling,A-,,Texas,9/17/18,9/18/18,,,,89403,562,v,,v,,9/24/18 17:12,,https://twitter.com/PatrickSvitek/status/1044307111872778240,538,FALSE,DEM,534,2018,U.S. House,7,District 7,11/6/18,general,FALSE,FALSE,DEM,Fletcher,11238,Lizzie Fletcher,47
55840,383,PPP,946,Protect Our Care,Public Policy Polling,263,Public Policy Polling,A-,,Texas,9/17/18,9/18/18,,,,89403,562,v,,v,,9/24/18 17:12,,https://twitter.com/PatrickSvitek/status/1044307111872778240,538,FALSE,DEM,534,2018,U.S. House,7,District 7,11/6/18,general,FALSE,FALSE,REP,Culberson,11239,John Abney Culberson,45
55842,383,PPP,946,Protect Our Care,Public Policy Polling,263,Public Policy Polling,A-,,Texas,9/17/18,9/18/18,,,,89404,555,v,,v,,9/24/18 17:12,,https://twitter.com/PatrickSvitek/status/1044307111872778240,538,FALSE,DEM,559,2018,U.S. House,32,District 32,11/6/18,general,FALSE,FALSE,DEM,Allred,12082,Colin Allred,47
55842,383,PPP,946,Protect Our Care,Public Policy Polling,263,Public Policy Polling,A-,,Texas,9/17/18,9/18/18,,,,89404,555,v,,v,,9/24/18 17:12,,https://twitter.com/PatrickSvitek/status/1044307111872778240,538,FALSE,DEM,559,2018,U.S. House,32,District 32,11/6/18,general,FALSE,FALSE,REP,Sessions,12083,Pete Sessions,42
55925,379,POS,,,Public Opinion Strategies,260,Public Opinion Strategies,A-,,Michigan,9/16/18,9/18/18,11401,Mike Bishop,REP,89611,400,lv,,lv,,9/28/18 17:46,,https://static.politico.com/22/b7/1da10e4b4bb5a4db1e3094fe3aa1/download-2.pdf,538,TRUE,REP,372,2018,U.S. House,8,District 8,11/6/18,general,FALSE,FALSE,DEM,Slotkin,11402,Elissa Slotkin,43
55925,379,POS,,,Public Opinion Strategies,260,Public Opinion Strategies,A-,,Michigan,9/16/18,9/18/18,11401,Mike Bishop,REP,89611,400,lv,,lv,,9/28/18 17:46,,https://static.politico.com/22/b7/1da10e4b4bb5a4db1e3094fe3aa1/download-2.pdf,538,TRUE,REP,372,2018,U.S. House,8,District 8,11/6/18,general,FALSE,FALSE,REP,Bishop,11401,Mike Bishop,45
54044,1424,Siena College/NYT Upshot,134,New York Times,Siena College/The New York Times Upshot,448,Siena College/The New York Times Upshot,A+,Live Phone,Texas,9/14/18,9/18/18,,,,87173,500,lv,,lv,,9/15/18 22:41,,https://www.nytimes.com/interactive/2018/upshot/elections-poll-tx07-1.html,538|NytSiena,FALSE,,534,2018,U.S. House,7,District 7,11/6/18,general,FALSE,FALSE,DEM,Fletcher,11238,Lizzie Fletcher,44.9
54044,1424,Siena College/NYT Upshot,134,New York Times,Siena College/The New York Times Upshot,448,Siena College/The New York Times Upshot,A+,Live Phone,Texas,9/14/18,9/18/18,,,,87173,500,lv,,lv,,9/15/18 22:41,,https://www.nytimes.com/interactive/2018/upshot/elections-poll-tx07-1.html,538|NytSiena,FALSE,,534,2018,U.S. House,7,District 7,11/6/18,general,FALSE,FALSE,REP,Culberson,11239,John Abney Culberson,48.34
54044,1424,Siena College/NYT Upshot,134,New York Times,Siena College/The New York Times Upshot,448,Siena College/The New York Times Upshot,A+,Live Phone,Texas,9/14/18,9/18/18,,,,87174,500,rv,,rv,,9/15/18 22:41,,https://www.nytimes.com/interactive/2018/upshot/elections-poll-tx07-1.html,NytSiena,FALSE,,534,2018,U.S. House,7,District 7,11/6/18,general,FALSE,FALSE,DEM,Fletcher,11238,Lizzie Fletcher,47.13
54044,1424,Siena College/NYT Upshot,134,New York Times,Siena College/The New York Times Upshot,448,Siena College/The New York Times Upshot,A+,Live Phone,Texas,9/14/18,9/18/18,,,,87174,500,rv,,rv,,9/15/18 22:41,,https://www.nytimes.com/interactive/2018/upshot/elections-poll-tx07-1.html,NytSiena,FALSE,,534,2018,U.S. House,7,District 7,11/6/18,general,FALSE,FALSE,REP,Culberson,11239,John Abney Culberson,42.16
54168,178,Global Strategy Group,,,Global Strategy Group,118,Global Strategy Group,B/C,Live Phone,California,9/14/18,9/18/18,11220,Katie Porter,DEM,87697,500,lv,,lv,,9/21/18 20:39,,https://drive.google.com/file/d/16JRo-YGn1sLWrcs5Vm1z7wNokSedS2hk/view,538,TRUE,DEM,232,2018,U.S. House,45,District 45,11/6/18,general,FALSE,FALSE,DEM,Porter,11220,Katie Porter,46
54168,178,Global Strategy Group,,,Global Strategy Group,118,Global Strategy Group,B/C,Live Phone,California,9/14/18,9/18/18,11220,Katie Porter,DEM,87697,500,lv,,lv,,9/21/18 20:39,,https://drive.google.com/file/d/16JRo-YGn1sLWrcs5Vm1z7wNokSedS2hk/view,538,TRUE,DEM,232,2018,U.S. House,45,District 45,11/6/18,general,FALSE,FALSE,REP,Walters,11221,Mimi Walters,43
54043,1424,Siena College/NYT Upshot,134,New York Times,Siena College/The New York Times Upshot,448,Siena College/The New York Times Upshot,A+,Live Phone,New Mexico,9/13/18,9/18/18,,,,87171,503,lv,,lv,,9/15/18 22:41,,https://www.nytimes.com/interactive/2018/upshot/elections-poll-nm02-1.html,538|NytSiena,FALSE,,432,2018,U.S. House,2,District 2,11/6/18,general,FALSE,FALSE,DEM,Torres Small,11232,Xochitl Torres Small,45.56
54043,1424,Siena College/NYT Upshot,134,New York Times,Siena College/The New York Times Upshot,448,Siena College/The New York Times Upshot,A+,Live Phone,New Mexico,9/13/18,9/18/18,,,,87171,503,lv,,lv,,9/15/18 22:41,,https://www.nytimes.com/interactive/2018/upshot/elections-poll-nm02-1.html,538|NytSiena,FALSE,,432,2018,U.S. House,2,District 2,11/6/18,general,FALSE,FALSE,REP,Herrell,11233,Yvette Herrell,44.83
54043,1424,Siena College/NYT Upshot,134,New York Times,Siena College/The New York Times Upshot,448,Siena College/The New York Times Upshot,A+,Live Phone,New Mexico,9/13/18,9/18/18,,,,87172,503,rv,,rv,,9/15/18 22:41,,https://www.nytimes.com/interactive/2018/upshot/elections-poll-nm02-1.html,NytSiena,FALSE,,432,2018,U.S. House,2,District 2,11/6/18,general,FALSE,FALSE,DEM,Torres Small,11232,Xochitl Torres Small,44.77
54043,1424,Siena College/NYT Upshot,134,New York Times,Siena College/The New York Times Upshot,448,Siena College/The New York Times Upshot,A+,Live Phone,New Mexico,9/13/18,9/18/18,,,,87172,503,rv,,rv,,9/15/18 22:41,,https://www.nytimes.com/interactive/2018/upshot/elections-poll-nm02-1.html,NytSiena,FALSE,,432,2018,U.S. House,2,District 2,11/6/18,general,FALSE,FALSE,REP,Herrell,11233,Yvette Herrell,42.25
54099,914,Stockton University,,,Stockton University,317,Stockton University,A/B,,New Jersey,9/12/18,9/18/18,,,,87443,535,lv,,lv,,9/19/18 11:52,,https://stockton.edu/news/2018/2nd-district-congressional-poll.html,538,FALSE,,420,2018,U.S. House,2,District 2,11/6/18,general,FALSE,FALSE,DEM,Van Drew,11867,Jeff Van Drew,55
54099,914,Stockton University,,,Stockton University,317,Stockton University,A/B,,New Jersey,9/12/18,9/18/18,,,,87443,535,lv,,lv,,9/19/18 11:52,,https://stockton.edu/news/2018/2nd-district-congressional-poll.html,538,FALSE,,420,2018,U.S. House,2,District 2,11/6/18,general,FALSE,FALSE,REP,Grossman,11868,Seth Grossman,32
54099,914,Stockton University,,,Stockton University,317,Stockton University,A/B,,New Jersey,9/12/18,9/18/18,,,,87443,535,lv,,lv,,9/19/18 11:52,,https://stockton.edu/news/2018/2nd-district-congressional-poll.html,538,FALSE,,420,2018,U.S. House,2,District 2,11/6/18,general,FALSE,FALSE,LIB,Ordille,12588,John Ordille,0.8
54099,914,Stockton University,,,Stockton University,317,Stockton University,A/B,,New Jersey,9/12/18,9/18/18,,,,87443,535,lv,,lv,,9/19/18 11:52,,https://stockton.edu/news/2018/2nd-district-congressional-poll.html,538,FALSE,,420,2018,U.S. House,2,District 2,11/6/18,general,FALSE,FALSE,IND,Benfer,12589,William R. Benfer,0.6
54099,914,Stockton University,,,Stockton University,317,Stockton University,A/B,,New Jersey,9/12/18,9/18/18,,,,87443,535,lv,,lv,,9/19/18 11:52,,https://stockton.edu/news/2018/2nd-district-congressional-poll.html,538,FALSE,,420,2018,U.S. House,2,District 2,11/6/18,general,FALSE,FALSE,IND,Fenichel,12590,Steven F. Fenichel,0.6
54099,914,Stockton University,,,Stockton University,317,Stockton University,A/B,,New Jersey,9/12/18,9/18/18,,,,87443,535,lv,,lv,,9/19/18 11:52,,https://stockton.edu/news/2018/2nd-district-congressional-poll.html,538,FALSE,,420,2018,U.S. House,2,District 2,11/6/18,general,FALSE,FALSE,GRE,Parisi Sanchez,12592,Anthony Parisi Sanchez,0.4
53999,1424,Siena College/NYT Upshot,134,New York Times,Siena College/The New York Times Upshot,448,Siena College/The New York Times Upshot,A+,Live Phone,Florida,9/13/18,9/17/18,,,,86914,509,lv,,lv,,9/13/18 20:40,,https://www.nytimes.com/interactive/2018/upshot/elections-poll-fl26-1.html,NytSiena,FALSE,,279,2018,U.S. House,26,District 26,11/6/18,general,FALSE,FALSE,DEM,Mucarsel-Powell,11610,Debbie Mucarsel-Powell,43.78
53999,1424,Siena College/NYT Upshot,134,New York Times,Siena College/The New York Times Upshot,448,Siena College/The New York Times Upshot,A+,Live Phone,Florida,9/13/18,9/17/18,,,,86914,509,lv,,lv,,9/13/18 20:40,,https://www.nytimes.com/interactive/2018/upshot/elections-poll-fl26-1.html,NytSiena,FALSE,,279,2018,U.S. House,26,District 26,11/6/18,general,FALSE,FALSE,REP,Curbelo,11611,Carlos Curbelo,47.31
53999,1424,Siena College/NYT Upshot,134,New York Times,Siena College/The New York Times Upshot,448,Siena College/The New York Times Upshot,A+,Live Phone,Florida,9/13/18,9/17/18,,,,86915,509,rv,,rv,,9/13/18 20:40,,https://www.nytimes.com/interactive/2018/upshot/elections-poll-fl26-1.html,NytSiena,FALSE,,279,2018,U.S. House,26,District 26,11/6/18,general,FALSE,FALSE,DEM,Mucarsel-Powell,11610,Debbie Mucarsel-Powell,39.23
53999,1424,Siena College/NYT Upshot,134,New York Times,Siena College/The New York Times Upshot,448,Siena College/The New York Times Upshot,A+,Live Phone,Florida,9/13/18,9/17/18,,,,86915,509,rv,,rv,,9/13/18 20:40,,https://www.nytimes.com/interactive/2018/upshot/elections-poll-fl26-1.html,NytSiena,FALSE,,279,2018,U.S. House,26,District 26,11/6/18,general,FALSE,FALSE,REP,Curbelo,11611,Carlos Curbelo,46.03
54112,320,Monmouth U.,,,Monmouth University,215,Monmouth University,A,Live Phone,New Jersey,9/13/18,9/17/18,,,,87467,414,v,,v,,9/20/18 11:14,,https://www.monmouth.edu/polling-institute/reports/MonmouthPoll_NJ_092018/,538,FALSE,,425,2018,U.S. House,7,District 7,11/6/18,general,FALSE,FALSE,DEM,Malinowski,11248,Tom Malinowski,47
54112,320,Monmouth U.,,,Monmouth University,215,Monmouth University,A,Live Phone,New Jersey,9/13/18,9/17/18,,,,87467,414,v,,v,,9/20/18 11:14,,https://www.monmouth.edu/polling-institute/reports/MonmouthPoll_NJ_092018/,538,FALSE,,425,2018,U.S. House,7,District 7,11/6/18,general,FALSE,FALSE,REP,Lance,11249,Leonard Lance,39
54112,320,Monmouth U.,,,Monmouth University,215,Monmouth University,A,Live Phone,New Jersey,9/13/18,9/17/18,,,,87468,365,lv,,lv,,9/20/18 11:14,,https://www.monmouth.edu/polling-institute/reports/MonmouthPoll_NJ_092018/,538,FALSE,,425,2018,U.S. House,7,District 7,11/6/18,general,FALSE,FALSE,DEM,Malinowski,11248,Tom Malinowski,46
54112,320,Monmouth U.,,,Monmouth University,215,Monmouth University,A,Live Phone,New Jersey,9/13/18,9/17/18,,,,87468,365,lv,,lv,,9/20/18 11:14,,https://www.monmouth.edu/polling-institute/reports/MonmouthPoll_NJ_092018/,538,FALSE,,425,2018,U.S. House,7,District 7,11/6/18,general,FALSE,FALSE,REP,Lance,11249,Leonard Lance,43
54112,320,Monmouth U.,,,Monmouth University,215,Monmouth University,A,Live Phone,New Jersey,9/13/18,9/17/18,,,,87469,365,lv,,lv,,9/20/18 11:14,,https://www.monmouth.edu/polling-institute/reports/MonmouthPoll_NJ_092018/,538,FALSE,,425,2018,U.S. House,7,District 7,11/6/18,general,FALSE,FALSE,DEM,Malinowski,11248,Tom Malinowski,47
54112,320,Monmouth U.,,,Monmouth University,215,Monmouth University,A,Live Phone,New Jersey,9/13/18,9/17/18,,,,87469,365,lv,,lv,,9/20/18 11:14,,https://www.monmouth.edu/polling-institute/reports/MonmouthPoll_NJ_092018/,538,FALSE,,425,2018,U.S. House,7,District 7,11/6/18,general,FALSE,FALSE,REP,Lance,11249,Leonard Lance,41
56565,178,Global Strategy Group,1011,Giffords,Global Strategy Group,118,Global Strategy Group,B/C,Live Phone,Minnesota,9/13/18,9/17/18,,,,91005,400,lv,,lv,,10/30/18 15:46,per Daily Kos Elections,https://drive.google.com/file/d/1YnjVkOo4sAmTAz2F9wDBzlGzGffjvDdg/view,538,FALSE,DEM,380,2018,U.S. House,2,District 2,11/6/18,general,FALSE,FALSE,DEM,Craig,11800,Angie Craig,49
56565,178,Global Strategy Group,1011,Giffords,Global Strategy Group,118,Global Strategy Group,B/C,Live Phone,Minnesota,9/13/18,9/17/18,,,,91005,400,lv,,lv,,10/30/18 15:46,per Daily Kos Elections,https://drive.google.com/file/d/1YnjVkOo4sAmTAz2F9wDBzlGzGffjvDdg/view,538,FALSE,DEM,380,2018,U.S. House,2,District 2,11/6/18,general,FALSE,FALSE,REP,Lewis,11801,Jason Lewis,41
55847,393,Pulse Opinion Research,1054,United States Term Limits,Pulse Opinion Research,277,Rasmussen Reports/Pulse Opinion Research,B,,Kentucky,9/12/18,9/17/18,,,,89420,600,lv,,lv,,9/25/18 10:56,,https://www.termlimits.com/wp-content/uploads/2018/09/KentuckyTermLimitsPollResults2018.pdf,538,FALSE,,339,2018,U.S. House,6,District 6,11/6/18,general,FALSE,FALSE,DEM,McGrath,11173,Amy McGrath,47
55847,393,Pulse Opinion Research,1054,United States Term Limits,Pulse Opinion Research,277,Rasmussen Reports/Pulse Opinion Research,B,,Kentucky,9/12/18,9/17/18,,,,89420,600,lv,,lv,,9/25/18 10:56,,https://www.termlimits.com/wp-content/uploads/2018/09/KentuckyTermLimitsPollResults2018.pdf,538,FALSE,,339,2018,U.S. House,6,District 6,11/6/18,general,FALSE,FALSE,REP,Barr,11174,Andy Barr,47
54144,178,Global Strategy Group,1038,Taking Action Suffolk County,Global Strategy Group,118,Global Strategy Group,B/C,Live Phone,New York,9/11/18,9/17/18,,,,87634,400,lv,,lv,,9/21/18 9:23,,https://www.takeactionsuffolk.org/polling/,538,FALSE,DEM,438,2018,U.S. House,1,District 1,11/6/18,general,FALSE,FALSE,DEM,Gershon,11887,Perry Gershon,44
54144,178,Global Strategy Group,1038,Taking Action Suffolk County,Global Strategy Group,118,Global Strategy Group,B/C,Live Phone,New York,9/11/18,9/17/18,,,,87634,400,lv,,lv,,9/21/18 9:23,,https://www.takeactionsuffolk.org/polling/,538,FALSE,DEM,438,2018,U.S. House,1,District 1,11/6/18,general,FALSE,FALSE,REP,Zeldin,11888,Lee M. Zeldin,47
55877,499,University of Delaware,,,University of Delaware,433,University of Delaware,,,Delaware,9/11/18,9/17/18,,,,89532,728,lv,,lv,,9/26/18 9:00,,https://www.delawareonline.com/story/news/politics/2018/09/26/democrats-carper-blunt-rochester-have-big-leads-university-delaware-poll-says/1423137002/,538,FALSE,,253,2018,U.S. House,1,District 1,11/6/18,general,FALSE,FALSE,DEM,Blunt Rochester,11429,Lisa Blunt Rochester,58
55877,499,University of Delaware,,,University of Delaware,433,University of Delaware,,,Delaware,9/11/18,9/17/18,,,,89532,728,lv,,lv,,9/26/18 9:00,,https://www.delawareonline.com/story/news/politics/2018/09/26/democrats-carper-blunt-rochester-have-big-leads-university-delaware-poll-says/1423137002/,538,FALSE,,253,2018,U.S. House,1,District 1,11/6/18,general,FALSE,FALSE,REP,Walker,11431,Scott Walker,28
55877,499,University of Delaware,,,University of Delaware,433,University of Delaware,,,Delaware,9/11/18,9/17/18,,,,89562,908,rv,,rv,,9/26/18 18:32,,https://www.cpc.udel.edu/content-sub-site/Documents/CPC%20poll%209-25-18%20FINAL%20RELEASE.pdf,538,FALSE,,253,2018,U.S. House,1,District 1,11/6/18,general,FALSE,FALSE,DEM,Blunt Rochester,11429,Lisa Blunt Rochester,54
55877,499,University of Delaware,,,University of Delaware,433,University of Delaware,,,Delaware,9/11/18,9/17/18,,,,89562,908,rv,,rv,,9/26/18 18:32,,https://www.cpc.udel.edu/content-sub-site/Documents/CPC%20poll%209-25-18%20FINAL%20RELEASE.pdf,538,FALSE,,253,2018,U.S. House,1,District 1,11/6/18,general,FALSE,FALSE,REP,Walker,11431,Scott Walker,26
54166,1359,DCCC Targeting Team,451,DCCC,DCCC Targeting and Analytics Department,68,DCCC Targeting and Analytics Department,B/C,IVR/Live Phone,West Virginia,9/16/18,9/16/18,,,,87693,540,lv,,lv,,9/21/18 16:36,,https://dccc.org/poll-ojeda-leads-miller-wv-03/,538,TRUE,DEM,600,2018,U.S. House,3,District 3,11/6/18,general,FALSE,FALSE,DEM,Ojeda,11198,Richard Neece Ojeda,48
54166,1359,DCCC Targeting Team,451,DCCC,DCCC Targeting and Analytics Department,68,DCCC Targeting and Analytics Department,B/C,IVR/Live Phone,West Virginia,9/16/18,9/16/18,,,,87693,540,lv,,lv,,9/21/18 16:36,,https://dccc.org/poll-ojeda-leads-miller-wv-03/,538,TRUE,DEM,600,2018,U.S. House,3,District 3,11/6/18,general,FALSE,FALSE,REP,Miller,11199,Carol Miller,44
54071,320,Monmouth U.,,,Monmouth University,215,Monmouth University,A,Live Phone,California,9/13/18,9/16/18,,,,87227,402,v,,v,,9/18/18 10:02,,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_ca_091818.pdf/,538,FALSE,,226,2018,U.S. House,39,District 39,11/6/18,general,FALSE,FALSE,DEM,Cisneros,11254,Gilbert Cisneros,42
54071,320,Monmouth U.,,,Monmouth University,215,Monmouth University,A,Live Phone,California,9/13/18,9/16/18,,,,87227,402,v,,v,,9/18/18 10:02,,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_ca_091818.pdf/,538,FALSE,,226,2018,U.S. House,39,District 39,11/6/18,general,FALSE,FALSE,REP,Kim,11255,Young Kim,46
54071,320,Monmouth U.,,,Monmouth University,215,Monmouth University,A,Live Phone,California,9/13/18,9/16/18,,,,87228,300,lv,,lv,,9/18/18 10:02,,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_ca_091818.pdf/,538,FALSE,,226,2018,U.S. House,39,District 39,11/6/18,general,FALSE,FALSE,DEM,Cisneros,11254,Gilbert Cisneros,41
54071,320,Monmouth U.,,,Monmouth University,215,Monmouth University,A,Live Phone,California,9/13/18,9/16/18,,,,87228,300,lv,,lv,,9/18/18 10:02,,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_ca_091818.pdf/,538,FALSE,,226,2018,U.S. House,39,District 39,11/6/18,general,FALSE,FALSE,REP,Kim,11255,Young Kim,51
54071,320,Monmouth U.,,,Monmouth University,215,Monmouth University,A,Live Phone,California,9/13/18,9/16/18,,,,87418,300,lv,,lv,,9/18/18 21:22,Democratic surge model,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_ca_091818.pdf/,538,FALSE,,226,2018,U.S. House,39,District 39,11/6/18,general,FALSE,FALSE,DEM,Cisneros,11254,Gilbert Cisneros,43
54071,320,Monmouth U.,,,Monmouth University,215,Monmouth University,A,Live Phone,California,9/13/18,9/16/18,,,,87418,300,lv,,lv,,9/18/18 21:22,Democratic surge model,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_ca_091818.pdf/,538,FALSE,,226,2018,U.S. House,39,District 39,11/6/18,general,FALSE,FALSE,REP,Kim,11255,Young Kim,49
56041,178,Global Strategy Group,,,Global Strategy Group,118,Global Strategy Group,B/C,Live Phone,Florida,9/11/18,9/16/18,11597,Lauren Baer,DEM,89877,600,lv,,lv,,10/4/18 17:28,,https://www.politico.com/f/?id=00000166-37b1-d20d-a57f-b7b1e4d20000,538,TRUE,DEM,271,2018,U.S. House,18,District 18,11/6/18,general,FALSE,FALSE,DEM,Baer,11597,Lauren Baer,44
56041,178,Global Strategy Group,,,Global Strategy Group,118,Global Strategy Group,B/C,Live Phone,Florida,9/11/18,9/16/18,11597,Lauren Baer,DEM,89877,600,lv,,lv,,10/4/18 17:28,,https://www.politico.com/f/?id=00000166-37b1-d20d-a57f-b7b1e4d20000,538,TRUE,DEM,271,2018,U.S. House,18,District 18,11/6/18,general,FALSE,FALSE,REP,Mast,11598,Brian Mast,50
55928,57,Benenson,42,AARP,Benenson Strategy Group,30,Benenson Strategy Group,B/C,,Montana,9/6/18,9/16/18,,,,89616,950,lv,,lv,,9/28/18 20:22,,https://states.aarp.org/wp-content/uploads/2018/09/AARP-Montana-Voter-Topline-Results-9-2018.pdf,538,FALSE,,399,2018,U.S. House,1,District 1,11/6/18,general,FALSE,FALSE,DEM,Williams,11175,Kathleen Williams,45
55928,57,Benenson,42,AARP,Benenson Strategy Group,30,Benenson Strategy Group,B/C,,Montana,9/6/18,9/16/18,,,,89616,950,lv,,lv,,9/28/18 20:22,,https://states.aarp.org/wp-content/uploads/2018/09/AARP-Montana-Voter-Topline-Results-9-2018.pdf,538,FALSE,,399,2018,U.S. House,1,District 1,11/6/18,general,FALSE,FALSE,REP,Gianforte,11176,Greg Gianforte,46
53998,1424,Siena College/NYT Upshot,134,New York Times,Siena College/The New York Times Upshot,448,Siena College/The New York Times Upshot,A+,Live Phone,Kansas,9/13/18,9/15/18,,,,86912,500,lv,,lv,,9/13/18 20:40,,https://www.nytimes.com/interactive/2018/upshot/elections-poll-ks02-1.html,NytSiena,FALSE,,331,2018,U.S. House,2,District 2,11/6/18,general,FALSE,FALSE,DEM,Davis,11715,Paul Davis,44.75
53998,1424,Siena College/NYT Upshot,134,New York Times,Siena College/The New York Times Upshot,448,Siena College/The New York Times Upshot,A+,Live Phone,Kansas,9/13/18,9/15/18,,,,86912,500,lv,,lv,,9/13/18 20:40,,https://www.nytimes.com/interactive/2018/upshot/elections-poll-ks02-1.html,NytSiena,FALSE,,331,2018,U.S. House,2,District 2,11/6/18,general,FALSE,FALSE,REP,Watkins,11716,Steve Watkins,43.73
53998,1424,Siena College/NYT Upshot,134,New York Times,Siena College/The New York Times Upshot,448,Siena College/The New York Times Upshot,A+,Live Phone,Kansas,9/13/18,9/15/18,,,,86913,500,rv,,rv,,9/13/18 20:40,,https://www.nytimes.com/interactive/2018/upshot/elections-poll-ks02-1.html,NytSiena,FALSE,,331,2018,U.S. House,2,District 2,11/6/18,general,FALSE,FALSE,DEM,Davis,11715,Paul Davis,46.2
53998,1424,Siena College/NYT Upshot,134,New York Times,Siena College/The New York Times Upshot,448,Siena College/The New York Times Upshot,A+,Live Phone,Kansas,9/13/18,9/15/18,,,,86913,500,rv,,rv,,9/13/18 20:40,,https://www.nytimes.com/interactive/2018/upshot/elections-poll-ks02-1.html,NytSiena,FALSE,,331,2018,U.S. House,2,District 2,11/6/18,general,FALSE,FALSE,REP,Watkins,11716,Steve Watkins,40.45
54051,1102,Emerson College Polling Society,,,Emerson College,88,Emerson College,A-,Online,West Virginia,9/13/18,9/15/18,,,,87192,275,rv,,rv,,9/17/18 10:20,,https://www.emerson.edu/office-of-communications/media-relations/press-releases/emerson-e-poll-manchin-leads-12-points-west-virginia-senate-race-democrats-look-take-1-possibly-2-house-seats#.W5-3fJNKjzh,538,FALSE,,598,2018,U.S. House,1,District 1,11/6/18,general,FALSE,FALSE,DEM,Fershee,11194,Kendra Fershee,14.1
